"","voyage_id","ship_name","port_origin","place_of_purchase","port_arrival","year_arrival","n_slaves_arrived","captains_name","state"
"268",25570,"George Clinton","Charleston","Saint-Louis","Louisiana",1807,100,"Paillet","Louisiana"
"269",25580,"William",NA,"Africa., port unspecified","Charleston",1807,250,"Cummings","South Carolina"
"270",25582,"American","Charleston","Sherbro","Charleston",1807,187,"Gullion, George<br/> Windsor","South Carolina"
"271",25590,"America (a) Yankee",NA,"Sierra Leone estuary","Savannah",1792,220,"Connelly","Georgia"
"272",25603,"Nancy",NA,"Gambia","Savannah",1796,64,"Hyer, Vincent","Georgia"
"273",25608,"Edward and Edmund",NA,"Goree","Charleston",1804,86,"Cooper","South Carolina"
"274",25635,"Eagle",NA,"Banana Islands","Savannah",1797,237,"Holland, John","Georgia"
"275",25636,"Nancy",NA,"Banana Islands","Savannah",1794,62,"Hyer, Vincent","Georgia"
"276",25637,"Friend's Adventure","Savannah","Goree","Savannah",1796,61,"Hewitt, James","Georgia"
"277",25639,"Charleston",NA,"Iles de Los","Savannah",1796,330,"Harris, Charles<br/> Connelly, John<br/> Dennison","Georgia"
"278",25640,"Nancy",NA,"Africa., port unspecified","Savannah",1797,85,"Hewitt, James<br/> Perinchief","Georgia"
"279",25795,"Kitty","Charleston","Iles de Los","Charleston",1807,78,"Brow","South Carolina"
"280",25799,"Anne and Susanna",NA,"Africa., port unspecified","Hampton",1751,48,"Boyes, Michael","Virginia"
"281",25800,"Petersburg","Virginia, port unspecified","Gambia","Lower James River",1759,21,"Saunders, Francis","Virginia"
"282",25832,"Venus","Charleston","Anomabu","Charleston",1773,350,"Goodwin, Thomas","South Carolina"
"283",25870,"Betty","London","Africa., port unspecified","Upper James River",1734,8,"Bannerman, John","Virginia"
"284",7632,"Africa","Charleston","Congo River","Charleston",1808,236,"Connelly, John<br/> Connelly, Jeremiah","South Carolina"
"285",4362,"Wildfire","New York","Congo River","Key West",1860,507,"Stanhope, William","Florida"
"286",4363,"Bogota",NA,"Whydah","Key West",1860,411,NA,"Florida"
"287",4364,"William","Havana","Congo River","Key West",1860,513,NA,"Florida"
"288",4974,"Wanderer","New York","Congo River","Georgia, port unspecified",1858,407,"Corrie, William G.<br/> Farnum, Charles Egbert<br/> Brown, Nicholas","Georgia"
"289",4976,"Majestad (a) JW Reid",NA,"Congo River","Puerto Rico, port unspecified",1859,825,"Carreras, Juan","Puerto Rico"
"290",5050,"Isabelita","Havana","Africa., port unspecified","Georgia, port unspecified",1818,95,"Freire, Francisco<br/> Moore","Georgia"
"291",5504,"Marí",NA,"Costa de Africa (mainland coast around S Tome/Principe)","San Juan",1818,8,"Carrera, Benito","Puerto Rico"
"292",1946,"Iberia",NA,"Africa., port unspecified","Puerto Rico, port unspecified",1840,335,NA,"Puerto Rico"
"293",75881,"Minories","London","Windward Coast, port unspecified","Charleston",1764,420,"Williams, William<br/> Bostock","South Carolina"
"294",75882,"Minories","London","Windward Coast, port unspecified","Charleston",1765,260,"Williams, William","South Carolina"
"295",75886,"Molly Gally","London","Windward Coast, port unspecified","York River",1726,163,"Hannah, Peter","Virginia"
"296",75889,"Molly","London","West Central Africa and St. Helena, port unspecified","York River",1752,205,"Lane, Joseph","Virginia"
"297",75932,"New Britannia","London","Gambia","Charleston",1772,220,"Deane, Stephen","South Carolina"
"298",75956,"Otter","London","Gambia","York River",1721,193,"Forster, Thomas","Virginia"
"299",75969,"Philip","London","Saint-Louis","Savannah",1774,89,"Fuller, William","Georgia"
"300",75999,"New York Postillion","London","Africa., port unspecified","New York",1717,100,"Downing, Dennis","New York"
"301",76028,"Providence","London","Windward Coast, port unspecified","York River",1726,141,"Cutler, Egerton","Virginia"
"302",76035,"Providence","London","Gambia","Charleston",1772,156,"Mason, Abraham<br/> Davis","South Carolina"
"303",76050,"Queen of Barra","London","Sierra Leone estuary","Charleston",1764,300,"Taylor, Alex","South Carolina"
"304",76101,"Royal George","London","West Central Africa and St. Helena, port unspecified","Charleston",1769,360,"Blundell, Thomas<br/> Seaman","South Carolina"
"305",76103,"Ruby","London","Africa., port unspecified","Charleston",1719,111,"Cragie, James","South Carolina"
"306",76118,"Sabina","London","Saint-Louis","Charleston",1773,200,"Dove<br/> Clark, John<br/> Haycraft, Samuel","South Carolina"
"307",76120,"Sabina","London","Saint-Louis","Charleston",1774,200,"Clark, Walter","South Carolina"
"308",76147,"Sarah Gally","London","Anomabu","York River",1721,233,"Bulcock, John (a) Bullock","Virginia"
"309",76151,"Sarah Gally","London","Africa., port unspecified","York River",1727,400,"Cassells, James","Virginia"
"310",76153,"Sarah","London","Saint-Louis","South Potomac",1760,80,"Coverdale, Norrison","Maryland"
"311",76204,"Saint Paul","London","Gambia","Hampton",1752,124,"James, Tubley","Virginia"
"312",76226,"Susannah","London","Gold Coast, port unspecified","Charleston",1718,70,"Corbin, Edmund","South Carolina"
"313",76233,"Swift","London","Calabar","York River",1721,153,"Dick, Matthew","Virginia"
"314",76234,"Swift","London","Cabinda","York River",1723,290,"Dick, Matthew","Virginia"
"315",76235,"Swift","London","Gold Coast, port unspecified","York River",1726,154,"Dick, Matthew<br/> Clarke, John","Virginia"
"316",76326,"Woodmanstone","London","Sierra Leone estuary","Charleston",1765,178,"Miller, Joseph","South Carolina"
"317",76344,"Young Prince George","Charleston","Gambia","Charleston",1754,50,"Rosse, John","South Carolina"
"318",76352,"Betty Gally","London","Cabinda","Charleston",1737,260,"Winster, John","South Carolina"
"319",76535,"Prince George","London","Cabinda","Virginia, port unspecified",1721,342,"Mitchell, John","Virginia"
"320",76571,"Susanna","London","West Central Africa and St. Helena, port unspecified","Beaufort",1736,230,"Mallortie, David<br/> Wych, Benjamin","South Carolina"
"321",76580,"Faulcon","London","Cabinda","Charleston",1736,320,"Saunders, Samuel","South Carolina"
"322",76685,"Ludlow Gally","London","Africa., port unspecified","Charleston",1717,218,"Lone, Arthur","South Carolina"
"323",76686,"Flying Brigantine","London","Africa., port unspecified","Charleston",1717,17,"Smith, John","South Carolina"
"324",76687,"Mary","London","Africa., port unspecified","Charleston",1717,60,"Olson, Branson<br/> Goddard, Francis","South Carolina"
"325",76688,"Mediterranean","London","Africa., port unspecified","Charleston",1718,160,"Lone, Arthur","South Carolina"
"326",76689,"Dorothy","Barbados, port unspecified","Gold Coast, port unspecified","Charleston",1718,76,"Thompson, William","South Carolina"
"327",76690,"Craven","London","Africa., port unspecified","Charleston",1718,12,"Bigg, Edward","South Carolina"
"328",76691,"Cartaret","London","Africa., port unspecified","Charleston",1717,39,"Creed, Thomas","South Carolina"
"329",76692,"Exeter","London","Calabar","Charleston",1719,95,"Lone, Richard","South Carolina"
"330",76693,"Lady Rachel","London","Gambia","Charleston",1723,192,"Lansdell, Charles","South Carolina"
"331",76694,"Ruby","London","Gambia","Charleston",1724,122,"Cragie, James","South Carolina"
"332",76695,"Cape Coast Frigate","London","Gambia","Charleston",1724,150,"Hardy, Edward<br/> Barlow, Samuel<br/> Travisa, Peter","South Carolina"
"333",76697,"Diligence","London","Gambia","Charleston",1727,215,"Rodwell, Emanuel","South Carolina"
"334",76698,"Lydia","London","Africa., port unspecified","Charleston",1727,218,"Austin, Robert","South Carolina"
"335",76699,"Sea Nymph","London","Cabinda","Charleston",1731,99,"Flower, Henry","South Carolina"
"336",76700,"Isabella","London","West Central Africa and St. Helena, port unspecified","Charleston",1734,102,"Poey, Peter","South Carolina"
"337",76701,"Speaker","London","West Central Africa and St. Helena, port unspecified","Charleston",1734,145,"Flower, Henry","South Carolina"
"338",76704,"Susanna","London","Loango","Charleston",1737,181,"Yoakley, John<br/> Cross, Benjamin","South Carolina"
"339",76705,"Mary","London","West Central Africa and St. Helena, port unspecified","Charleston",1737,280,"Pollixsen, Robert<br/> Lamont, Arthur","South Carolina"
"340",76707,"London Frigate","London","Cabinda","Charleston",1738,309,"Pickett, John (a) Pickall<br/> Thomas, John","South Carolina"
"341",76708,"Betty","London","West Central Africa and St. Helena, port unspecified","Charleston",1738,230,"Duncomb, Alexander","South Carolina"
"342",76709,"Mary","London","Gambia","Charleston",1738,105,"Coe, John<br/> Roberts, Nathaniel","South Carolina"
"343",76710,"Princess Carolina","London","Gambia","Charleston",1738,233,"Johnson, William","South Carolina"
"344",76711,"Mermaid","London","West Central Africa and St. Helena, port unspecified","Charleston",1738,176,"Wilson, William","South Carolina"
"345",76712,"Hiscox","London","West Central Africa and St. Helena, port unspecified","Charleston",1739,435,"Saunders, Samuel","South Carolina"
"346",76757,"Elizabeth","London","Gambia","Charleston",1731,150,"Carruthers, John","South Carolina"
"347",76839,"Fortune","London","Gambia","Upper James River",1734,85,"Boys, John","Virginia"
"348",76845,"Dove","London","West Central Africa and St. Helena, port unspecified","Charleston",1735,248,"Fothergill, Richard","South Carolina"
"349",76851,"London Frigate","London","West Central Africa and St. Helena, port unspecified","Charleston",1735,380,"Sutherland, John","South Carolina"
"350",76855,"Faulcon","London","West Central Africa and St. Helena, port unspecified","Charleston",1735,364,"Saunders, Samuel","South Carolina"
"351",76859,"Girlington","London","Bight of Biafra and Gulf of Guinea Islands, port unspecified","Charleston",1736,303,"Watts, Henry","South Carolina"
"352",76860,"Pretty Betsey","London","Africa., port unspecified","Upper James River",1735,155,"Boys, John","Virginia"
"353",76865,"Bonetta","London","West Central Africa and St. Helena, port unspecified","Charleston",1736,388,"Comyn, Phil<br/> Masters","South Carolina"
"354",76866,"London Frigate","London","West Central Africa and St. Helena, port unspecified","Charleston",1736,330,"Sutherland, John","South Carolina"
"355",76869,"Princess Carolina","London","Gambia","Charleston",1736,180,"Coe, John","South Carolina"
"356",76893,"Betty Gally","London","Malembo","Rappahannock",1739,273,"Winster, John","Virginia"
"357",76937,"Mary","London","Gambia","Charleston",1739,85,"Roberts, Nathaniel","South Carolina"
"358",76939,"Griffin","London","West Central Africa and St. Helena, port unspecified","Charleston",1740,234,"Sutherland, John","South Carolina"
"359",76950,"Molly","London","West Central Africa and St. Helena, port unspecified","Charleston",1735,400,"Carruthers, John","South Carolina"
"360",76952,"Speaker (a) Speke Gally","London","West Central Africa and St. Helena, port unspecified","Charleston",1738,306,"Flower, Henry","South Carolina"
"361",77056,"Providence","London","Sierra Leone estuary","Maryland, port unspecified",1725,174,"Cutler, Egerton","Maryland"
"362",77057,"Providence","London","Africa., port unspecified","York River",1727,125,"Cutler, Egerton","Virginia"
"363",77171,"Providence","London","Gambia","Charleston",1773,130,"Griffiths, E<br/> Aynstie, Robt","South Carolina"
"364",77236,"Woodmanstone","London","Gambia","Charleston",1763,73,"Miller, Joseph","South Carolina"
"365",77237,"Woodmanstone","London","Gambia","Savannah",1766,110,"Mason, Benjamin","Georgia"
"366",77252,"Saint Andrew","London","Gambia","South Carolina, port unspecified",1756,250,"Hood, Alexander","South Carolina"
"367",77597,"Prince George","London","Windward + Ivory + Gold + Benin","Charleston",1752,300,"Bostock, Peter","South Carolina"
"368",77622,"Prince George","London","Gambia","Charleston",1753,270,"Bostock, Peter","South Carolina"
"369",77633,"Minerva","London","Sherbro","Charleston",1754,160,"Colquhoun, William","South Carolina"
"370",77635,"Success","London","Gold Coast, port unspecified","Charleston",1754,287,"Engledue, John","South Carolina"
"371",77655,"Prince George","London","Windward Coast, port unspecified","Charleston",1755,227,"Bostock, Peter","South Carolina"
"372",77692,"Betsey","London","Bance Island (Ben's Island)","Charleston",1758,230,"Cogill, Wm","South Carolina"
"373",77722,"Kepple","London","Saint-Louis","Charleston",1760,52,"Johnson, Wm<br/> Kerr, Walter","South Carolina"
"374",77723,"Bance Island","London","Bance Island (Ben's Island)","Charleston",1760,337,"Stephens, John","South Carolina"
"375",77757,"Hawke","London","Africa., port unspecified","Rappahannock",1762,93,"Watson, John","Virginia"
"376",77767,"Fox","London","Gold Coast, port unspecified","Charleston",1765,170,"Richardson, Francis<br/> Easton, Richard<br/> Brown, George","South Carolina"
"377",77769,"Africa","London","Gambia","Charleston",1764,180,"Robinson, Thos<br/> Moth, Hugh","South Carolina"
"378",77789,"Britannia","London","Gambia","Charleston",1765,150,"Knill, John<br/> Deane, Stephen","South Carolina"
"379",77804,"Dispatch","London","Gold Coast, port unspecified","Charleston",1765,220,"Taylor, Walter","South Carolina"
"380",77815,"Success","London","Saint-Louis","Charleston",1765,76,"Phillips, John","South Carolina"
"381",77834,"Ann Gally","London","Saint-Louis","Charleston",1760,211,"Webb, Joseph","South Carolina"
"382",77877,"Otter","London","Bonny","Puerto Rico, port unspecified",1767,375,"Linecar, Samuel<br/> Bold","Puerto Rico"
"383",77884,"Canterbury","London","Bonny","Puerto Rico, port unspecified",1767,143,"Bold, Arthur<br/> Linecar, Samuel","Puerto Rico"
"384",77890,"Britannia","London","Cabinda","Puerto Rico, port unspecified",1768,374,"Wilkinson, John","Puerto Rico"
"385",77891,"Molly","Lancaster","Sierra Leone estuary","Charleston",1773,100,"Read, John","South Carolina"
"386",77893,"Susannah","London","West Central Africa and St. Helena, port unspecified","Savannah",1767,90,"Kirkpatrick, Robert","Georgia"
"387",77895,"Nancy","London","New Calabar","Puerto Rico, port unspecified",1767,229,"Boyd, Robert","Puerto Rico"
"388",77915,"King of Prussia","London","Bonny","Puerto Rico, port unspecified",1768,325,"Cowley, Stretch","Puerto Rico"
"389",77918,"Canterbury","London","Calabar","Puerto Rico, port unspecified",1768,260,"Parke, Nonus","Puerto Rico"
"390",77919,"Saint Augustine Packet","London","Africa., port unspecified","St. Augustine",1767,70,"Savery, Richard","Florida"
"391",77922,"Britannia","London","Gambia","Savannah",1768,170,"Deane, Stephen","Georgia"
"392",77965,"Neptune","London","Anomabu","Charleston",1769,340,"Price, Ebenezer","South Carolina"
"393",77966,"Squirrel","London","Gambia","Charleston",1769,114,"Fisher, Thomas","South Carolina"
"394",77969,"Britannia","London","Gambia","Savannah",1769,150,"Deane, Stephen","Georgia"
"395",77996,"Britannia","London","Gambia","Savannah",1770,170,"Deane, Stephen","Georgia"
"396",78017,"New Britannia","London","Gambia","Charleston",1771,90,"Deane, Stephen","South Carolina"
"397",78024,"Britannia","London","Gambia","Savannah",1771,120,"Jones, Benjamin","Georgia"
"398",78028,"Providence","London","Gambia","Savannah",1771,170,"Davies, Thomas","Georgia"
"399",78067,"Fly","London","Windward Coast, port unspecified","Charleston",1772,138,"Griffiths, Eaglesfield","South Carolina"
"400",78102,"George","London","Saint-Louis","Charleston",1773,160,"Cornwall, Thomas<br/> Graham, William","South Carolina"
"401",70014,NA,NA,"Africa., port unspecified","Annapolis",1698,423,"Ely","Maryland"
"402",70016,"Othello",NA,"Africa., port unspecified","Virginia, port unspecified",1768,90,"Duncan, John","Virginia"
"403",75026,"Africa Packet","London","Saint-Louis","Hampton",1760,60,"Manson, Robert<br/> Morris","Virginia"
"404",75038,"Cruizer","London","Africa., port unspecified","Virginia, port unspecified",1715,84,"Griffin, George","Virginia"
"405",75070,"Anna","London","Whydah","Upper James River",1739,380,"Strachan, James","Virginia"
"406",75089,"Antelope","London","West Central Africa and St. Helena, port unspecified","York River",1734,286,"Chandler, Thomas","Virginia"
"407",75161,"Betty and Jenny","London","Gambia","Charleston",1773,180,"Thompson, Alexander","South Carolina"
"408",75171,"Black Prince","London","Gold Coast, port unspecified","York River",1739,112,"Sibson, John","Virginia"
"409",75173,"Black Prince","London","Saint-Louis","Rappahannock",1764,81,"Watson, John","Virginia"
"410",75237,"Carlisle","London","Sierra Leone estuary","Charleston",1756,150,"Osborne, Thomas","South Carolina"
"411",75242,"Castleton","Lancaster","Gambia","Upper James River",1752,70,"Tindale, Henry","Virginia"
"412",75262,"Charlotte","London","Gambia","Lower James River",1719,94,"Oulson, Branson","Virginia"
"413",75267,"Charlotte","London","Bance Island (Ben's Island)","St. Augustine",1771,115,"Tosh, James","Florida"
"414",75298,"Countess of Sussex","London","Gambia","Charleston",1769,250,"Davies, Thomas","South Carolina"
"415",75307,"Crown Gally","London","Madagascar","New York",1721,120,"Downing, Dennis","New York"
"416",75369,"Duke of York","London","Gambia","Charleston",1761,250,"Bostock, Peter","South Carolina"
"417",75396,"Elizabeth","London","Gold Coast, port unspecified","Charleston",1765,180,"McNeil, John","South Carolina"
"418",75446,"Expedition","London","Saint-Louis","Charleston",1774,143,"Spence, John","South Carolina"
"419",75478,"Falcon","London","West Central Africa and St. Helena, port unspecified","York River",1738,348,"Young, Hasden","Virginia"
"420",75480,"Favourite Polly","London","Cape Coast Castle","Annapolis",1762,80,"Campbell, Thomas","Maryland"
"421",75482,"Ferrand Gally (a) Ferdinand","London","Calabar","York River",1718,61,"Hodgson, John","Virginia"
"422",75495,"Fly","St. Croix","Windward Coast, port unspecified","Savannah",1769,130,"Taylor, Alexander","Georgia"
"423",75533,"Friendship","London","Anomabu","Charleston",1772,390,"Cumming, James","South Carolina"
"424",75561,"Grenada","London","Gambia","Savannah",1766,140,"Robinson, William","Georgia"
"425",75563,"Granby","London","Goree","York River",1761,37,"Furlong, William","Virginia"
"426",75625,"Heart of Oak","London","Saint-Louis","Charleston",1773,104,"Patterson, Robert","South Carolina"
"427",75630,"Henrietta","London","Madagascar","York River",1721,130,"Loyd, William","Virginia"
"428",75637,"Higginson","London","Calabar","York River",1718,166,"Mitchell, John","Virginia"
"429",75670,"James Gally","London","Africa., port unspecified","York River",1742,450,"Young, Hasden","Virginia"
"430",75737,"Kings Fisher","London","Africa., port unspecified","York River",1727,143,"Houghton<br/> Murrell, James","Virginia"
"431",75775,"Lord Ligonier","London","Gambia","Annapolis",1767,96,"Davis, Thomas","Maryland"
"432",75778,"Lord North","London","Saint-Louis","Charleston",1774,180,"Cornwall, Thomas","South Carolina"
"433",75809,"Margaret","London","Gold Coast, port unspecified","York River",1721,160,"Cassells, Jas","Virginia"
"434",75810,"Margaret","London","West Central Africa and St. Helena, port unspecified","York River",1727,244,"Anderson<br/> Weedon, Edmund","Virginia"
"435",75834,"Mary",NA,"Africa., port unspecified","Puerto Rico, port unspecified",1769,328,"Lone, James","Puerto Rico"
"436",75860,"Mayflower","London","Gold Coast, port unspecified","York River",1719,104,"Horsey, William","Virginia"
"437",75861,"Mayflower","London","Gold Coast, port unspecified","York River",1720,109,"Horsey, William","Virginia"
"438",75862,"Mayflower","London","Gold Coast, port unspecified","York River",1721,108,"Horsey, William","Virginia"
"439",75866,"Mercury","London","Madagascar","Rappahannock",1720,466,"Christiall, George","Virginia"
"440",9884,"Sarah","London","Gambia","Virginia, port unspecified",1684,110,"Attwell, Thomas","Virginia"
"441",9948,"Arrabella","London","Gambia","Virginia, port unspecified",1679,177,"Pictck, Jos<br/> Booth, William","Virginia"
"442",81073,"Duddon","Liverpool","Africa., port unspecified","Charleston",1806,173,"Hughes, Richard<br/> Keene, John","South Carolina"
"443",81074,"Duddon","Liverpool","Rio Pongo","Charleston",1807,174,"Laughton, John","South Carolina"
"444",81096,"Eagle","London","Iles de Los","Charleston",1785,340,"Olderman, John","South Carolina"
"445",81224,"Elizabeth","Liverpool","West Central Africa and St. Helena, port unspecified","Savannah",1798,335,"Johnston, Thomas<br/> Whalley, John<br/> Ross, Thomas","Georgia"
"446",81320,"Esther","London","Congo River","Charleston",1804,367,"Stewart, Duncan","South Carolina"
"447",81321,"Esther","London","West Central Africa and St. Helena, port unspecified","Charleston",1805,370,"Irving, George","South Carolina"
"448",81406,"Fanny","Liverpool","Calabar","Charleston",1784,140,"Overton, Barton","South Carolina"
"449",81420,"Fanny","Liverpool","Congo River","Charleston",1805,179,"McLeveen, John","South Carolina"
"450",81425,"Farnham","London","Congo River","Charleston",1806,311,"Tonkin, R","South Carolina"
"451",81444,"Ferret","London","Gambia","Charleston",1784,65,"Heatley, Robert","South Carolina"
"452",81503,"Frances","Liverpool","Congo North","Charleston",1804,185,"Soutar, James","South Carolina"
"453",81579,"George","Liverpool","Congo North","Charleston",1806,253,"Irvin, George","South Carolina"
"454",81621,"Good Intent","Lancaster","Gambia","Charleston",1786,40,"Garner, George","South Carolina"
"455",81642,"Governor Dowdeswell","Liverpool","Bight of Biafra and Gulf of Guinea Islands, port unspecified","Charleston",1804,329,"Williams, Edward","South Carolina"
"456",81643,"Governor Dowdeswell","Liverpool","Congo River","Charleston",1806,306,"Young, John","South Carolina"
"457",81655,"Governor Wentworth","Liverpool","Cape Mount (Cape Grand Mount)","Charleston",1805,228,"Fotheringham, John","South Carolina"
"458",26008,"Eagle",NA,"Gambia","Charleston",1718,100,"Ricketts, William","South Carolina"
"459",26015,"Nancy",NA,"West Central Africa and St. Helena, port unspecified","Charleston",1751,59,"Dickenson, Joseph","South Carolina"
"460",26017,"Betsey",NA,"Sierra Leone estuary","Charleston",1759,220,"Deas, Robert","South Carolina"
"461",26018,"John","Charleston","Gambia","Charleston",1760,70,"Cherry, George","South Carolina"
"462",26019,"Molly","Poole","Gambia","Charleston",1760,160,"Miller, Joseph","South Carolina"
"463",26020,"Betty","Whitehaven","Sierra Leone estuary","Charleston",1760,180,"Kennedy, John","South Carolina"
"464",26022,"Bance Island","Charleston","Sierra Leone estuary","Charleston",1761,300,"Stephens, John","South Carolina"
"465",26027,"Rodney","Liverpool","West Central Africa and St. Helena, port unspecified","Charleston",1765,400,"McDaniel, Daniel","South Carolina"
"466",26028,"Providence",NA,"West Central Africa and St. Helena, port unspecified","Charleston",1765,100,"Williams, Ed","South Carolina"
"467",26029,"Essex",NA,"West Central Africa and St. Helena, port unspecified","Charleston",1765,150,"Barwick, Geo","South Carolina"
"468",26031,"Dembia",NA,"Sierra Leone estuary","Charleston",1769,94,"Bare, Francis","South Carolina"
"469",26032,"Friendship",NA,"Gold Coast, port unspecified","Charleston",1771,105,"Wooster, John","South Carolina"
"470",26033,"Henrieta",NA,"Windward Coast, port unspecified","Charleston",1772,98,"Steel, Benj","South Carolina"
"471",26034,"Thomas and Anthony",NA,"Gambia","Charleston",1772,200,"Gibbs, Solomon","South Carolina"
"472",26035,"Sukey and Nancy",NA,"Gold Coast, port unspecified","Charleston",1772,120,"Newbold, Thomas","South Carolina"
"473",26038,"Gallam (a) Mary",NA,"Sierra Leone estuary","Charleston",1773,318,"White, And","South Carolina"
"474",26041,"Friendship","Portsmouth (NH)","Gold Coast, port unspecified","Charleston",1773,140,"MacKenzie, Sr., Andrew","South Carolina"
"475",26043,"John",NA,"Sierra Leone estuary","Charleston",1773,86,"Montany, Jos","South Carolina"
"476",26052,"Maria",NA,"Iles de Los","Charleston",1774,36,"Grinnell, Richard","South Carolina"
"477",26060,"Brothers (a) Two Brothers (a) Alexander","Liverpool","Iles de Los","Savannah",1797,128,"Gamble, Samuel","Georgia"
"478",26100,"Delight","Montrose","Gambia","Virginia, port unspecified",1753,125,"Elphinstone, J","Virginia"
"479",26288,"Nancy","Antigua, port unspecified","Africa., port unspecified","Annapolis",1758,13,"Lang, William","Maryland"
"480",26318,"Black Prince",NA,"Sierra Leone estuary","St. Augustine",1768,117,"Forest","Florida"
"481",27091,"Happy","Whitehaven","Ambriz","Rappahannock",1752,114,"Lyndon, Roger<br/> Harrison, Henry","Virginia"
"482",27250,"Anne Galley","London","Gambia","Virginia, port unspecified",1716,111,"Swanley, Richard","Virginia"
"483",28014,"Two Brothers (a) Three Brothers","Boston","Gold Coast, port unspecified","Savannah",1796,190,"St Medard<br/> Dunbar","Georgia"
"484",28045,"Africa",NA,"Africa., port unspecified","Delaware River",1763,90,"Moore, Francis","Delaware"
"485",28047,NA,NA,"Africa., port unspecified","Philadelphia",1764,165,NA,"Pennslyvania"
"486",28049,NA,NA,"Africa., port unspecified","Philadelphia",1759,50,NA,"Pennslyvania"
"487",28994,NA,NA,"Cape Verde Islands","San Juan",1532,14,"de Illanes, Manuel","Puerto Rico"
"488",29157,"NS de la Candelaria",NA,"Africa., port unspecified","Puerto Rico, port unspecified",1598,113,"Pimienta, Francisco Diaz<br/> Francisco, Pedro Diaz","Puerto Rico"
"489",29163,"S Pedro","San Lucar","Cape Verde Islands","Puerto Rico, port unspecified",1597,84,"Dotaso, Iñigo","Puerto Rico"
"490",36156,"Two Friends","Newport","Anomabu","Charleston",1752,60,"Hammett, Abraham","South Carolina"
"491",36175,"Hare","Rhode Island, port unspecified","Sierra Leone estuary","Charleston",1755,61,"Godfrey, Caleb","South Carolina"
"492",36187,"Hare","Rhode Island, port unspecified","Sierra Leone estuary","Charleston",1756,71,"Godfrey, Caleb","South Carolina"
"493",36229,"Elizabeth","Rhode Island, port unspecified","Windward Coast, port unspecified","Charleston",1759,46,"Elliott, Robert","South Carolina"
"494",36234,"Three Friends","Rhode Island, port unspecified","Cape Coast Castle","Rhode Island, port unspecified",1760,63,"Carpenter, James","Rhode Island"
"495",36244,"Three Friends","Rhode Island, port unspecified","Africa., port unspecified","Philadelphia",1762,100,"Carpenter, James","Pennslyvania"
"496",36249,"Greyhound","Rhode Island, port unspecified","Cape Coast Castle","Charleston",1763,134,"Pinnegar, Wm","South Carolina"
"497",36251,"Little Betsey","Rhode Island, port unspecified","Africa., port unspecified","York River",1762,64,"Hicks, Benj","Virginia"
"498",36255,"Nancy","Rhode Island, port unspecified","Cape Coast Castle","Virginia, port unspecified",1762,170,"Rodman, William","Virginia"
"499",36269,"Little Sally","Rhode Island, port unspecified","Africa., port unspecified","Upper James River",1763,62,"Taylor, William","Virginia"
"500",36295,"Speedwell","Newport","Iles de Los","Charleston",1765,43,"Congdon","South Carolina"
"501",36297,"Three Friends","Newport","Sierra Leone estuary","Charleston",1765,47,"Carpenter, Willett<br/> Draper, Thomas","South Carolina"
"502",36306,"Nancy","Newport","Africa., port unspecified","Annapolis",1766,37,"Stackford, John","Maryland"
"503",36313,"Newport Packet","Rhode Island, port unspecified","Gold Coast, port unspecified","Charleston",1765,154,"Sherman, James","South Carolina"
"504",36314,"Nancy","Rhode Island, port unspecified","Gambia","Charleston",1765,30,"Keast, John","South Carolina"
"505",36330,"Three Friends","Newport","Sierra Leone estuary","Rhode Island, port unspecified",1765,159,"Toman","Rhode Island"
"506",36345,"Othello","Rhode Island, port unspecified","Africa., port unspecified","Virginia, port unspecified",1767,87,"Duncan, John","Virginia"
"507",36371,"Othello","Rhode Island, port unspecified","Anomabu","Upper James River",1769,76,"Duncan, John<br/> Goodman<br/> Halvorson","Virginia"
"508",36381,"Shelburne","London","Galam","Charleston",1769,138,"Clark, James","South Carolina"
"509",36404,"Othello","Newport","Anomabu","Rappahannock",1771,87,"Duncan, John<br/> Stanton, John","Virginia"
"510",36423,"Liberty","Rhode Island, port unspecified","Whydah","Charleston",1773,175,"Crump, Richard","South Carolina"
"511",36439,"Fanny","Newport","Gold Coast, port unspecified","Charleston",1773,206,"Hicks, Benj","South Carolina"
"512",36440,"Sebenia","Rhode Island, port unspecified","Saint-Louis","Charleston",1773,200,"Clarke, James","South Carolina"
"513",36443,"Othello","Newport","Anomabu","Rappahannock",1773,63,"Duncan, John","Virginia"
"514",36473,"Fanny","Rhode Island, port unspecified","Anomabu","Charleston",1774,60,"Stanton, John","South Carolina"
"515",36514,"Prudence","Rhode Island, port unspecified","Africa., port unspecified","Savannah",1785,79,"Greene, Peleg","Georgia"
"516",36515,"Betsey","Rhode Island, port unspecified","Gold Coast, port unspecified","Charleston",1785,152,"Shearman, E","South Carolina"
"517",36517,"Gambia","Salem","Anomabu","Charleston",1785,116,"Champlin, Robert","South Carolina"
"518",36521,"Industry","Rhode Island, port unspecified","Gold Coast, port unspecified","Charleston",1786,70,"Hicks, Benjamin","South Carolina"
"519",36522,"Gambia","Rhode Island, port unspecified","Gold Coast, port unspecified","Charleston",1786,96,"Chilcutt<br/> Boss, Edward","South Carolina"
"520",36523,"Don Galvez","Rhode Island, port unspecified","Anomabu","Charleston",1785,127,"Gardner","South Carolina"
"521",36530,"Jennet","Newport","Cape Mount (Cape Grand Mount)","Roanoke",1787,81,"Brattle, James","Virginia"
